countryname,yr,gdp,forest_area,lag_pop,lag_forest_area,lag_x_6798_7246,lag_x_237_5910,lag_x_257_5910,lag_x_1603_5516,lag_x_1604_5516,lag_x_1626_5516,lag_x_1633_5516,lag_x_1634_5516,Country.Code,IncomeGroup,Sub.Regions,delta_forest_area,forest_change,abs_forest_change
Lithuania,2021,42927479321,21968.17241,2724039.991,21923.74779,325.862576,30991.11084,10883.13901,331312.4284,925130.1834,0,449416.0839,56745.50315,LTU,High income,Northern Europe,0.002026324,44.42461632,44.42461632
Madagascar,1991,2653141959,136250.9961,11598633,136920,145435.0074,1,27,0,468000,339000,232500,0,MDG,Low income,Sub-Saharan Africa,-0.004886093,-669.0039,669.0039
Madagascar,1992,3024459564,135582.002,11942819,136250.9961,145435.0074,0,25.5974026,0,468000,339000,232500,0,MDG,Low income,Sub-Saharan Africa,-0.004910013,-668.9941,668.9941
Madagascar,1993,3370842211,134912.998,12301336,135582.002,145435.0074,0,30,0,468000,339000,232500,0,MDG,Low income,Sub-Saharan Africa,-0.004934313,-669.004,669.004
Madagascar,1994,2977040722,134244.0039,12675460,134912.998,145435.0074,0,15,0,278000,339000,139000,0,MDG,Low income,Sub-Saharan Africa,-0.004958708,-668.9941,668.9941
Madagascar,1995,3159901232,133575,13066543,134244.0039,145435.0074,0,37,0,72200,339000,64000,0,MDG,Low income,Sub-Saharan Africa,-0.004983492,-669.0039,669.0039
Madagascar,1996,3995028593,132905.9961,13475400,133575,145435.0074,0,18,0,94500,339000,64000,0,MDG,Low income,Sub-Saharan Africa,-0.005008451,-669.0039,669.0039
Madagascar,1997,3545776697,132237.002,13902688,132905.9961,101047.8759,0,19,0,42000,339000,64000,0,MDG,Low income,Sub-Saharan Africa,-0.005033589,-668.9941,668.9941
Madagascar,1998,3738704468,131567.998,14347854,132237.002,58594.9084,5,110,0,34000,339000,64000,0,MDG,Low income,Sub-Saharan Africa,-0.005059129,-669.004,669.004
Madagascar,1999,3717515283,130899.0039,14808791,131567.998,80002.5902,0,237,0,34000,0,64000,0,MDG,Low income,Sub-Saharan Africa,-0.005084778,-668.9941,668.9941
Madagascar,2000,3877673539,130230,15282521,130899.0039,76598.2386,0,258,0,34000,0,99000,0,MDG,Low income,Sub-Saharan Africa,-0.00511084,-669.0039,669.0039
Madagascar,2001,4529575348,129860,15766806,130230,16573.7011,0,173,0,34000,0,48100,0,MDG,Low income,Sub-Saharan Africa,-0.002841127,-370,370
Madagascar,2002,4397254608,129490,16260932,129860,154773.1933,0,130,0,34000,0,39600,0,MDG,Low income,Sub-Saharan Africa,-0.002849222,-370,370
Madagascar,2003,5474030080,129120,16765117,129490,79249.8363,0,195,0,29700,0,39600,0,MDG,Low income,Sub-Saharan Africa,-0.002857364,-370,370
Madagascar,2004,4363934494,128750,17279141,129120,93505.3181,0,0,0,28400,0,48450,0,MDG,Low income,Sub-Saharan Africa,-0.002865551,-370,370
Madagascar,2005,5039293031,128380,17802997,128750,113356.9515,1,22,0,46400,0,48450,0,MDG,Low income,Sub-Saharan Africa,-0.002873786,-370,370
Madagascar,2006,5515884349,127810,18336724,128380,197921.7369,0,80,0,46400,0,48450,0,MDG,Low income,Sub-Saharan Africa,-0.004439944,-570,570
Madagascar,2007,8524620739,127240,18880269,127810,103656.5263,0,396,0,46400,0,48450,0,MDG,Low income,Sub-Saharan Africa,-0.004459745,-570,570
Madagascar,2008,10725137931,126670,19433530,127240,114855.2677,4,308,0,46400,0,48450,0,MDG,Low income,Sub-Saharan Africa,-0.004479723,-570,570
Madagascar,2009,9616879571,126100,19996473,126670,53009.9596,0,330,0,46400,0,50000,0,MDG,Low income,Sub-Saharan Africa,-0.004499882,-570,570
Madagascar,2010,9982711338,125530,20569117,126100,122321.094,0,100,0,84366,0,50000,0,MDG,Low income,Sub-Saharan Africa,-0.004520222,-570,570
Madagascar,2011,11551819618,125370,21151640,125530,231163.7809,0,548,0,84366,0,61900,0,MDG,Low income,Sub-Saharan Africa,-0.001274596,-160,160
Madagascar,2012,11578974888,125210,21743967,125370,243918.7983,0,740,0,84366,0,61900,0,MDG,Low income,Sub-Saharan Africa,-0.001276222,-160,160
Madagascar,2013,12423555269,125050,22346641,125210,121211.314,0,372,0,84366,0,61900,0,MDG,Low income,Sub-Saharan Africa,-0.001277853,-160,160
Madagascar,2014,12522957228,124890,22961253,125050,149994.8917,0,660,0,63397,0,37904,0,MDG,Low income,Sub-Saharan Africa,-0.001279488,-160,160
Madagascar,2015,11323020829,124730,23589887,124890,107887.4476,16.49484536,663,0,67559,0,22142,7178,MDG,Low income,Sub-Saharan Africa,-0.001281127,-160,160
Madagascar,2016,11848613735,124570,24234088,124730,246526.9036,31.16883117,685,0,67559,1903,24760,8973,MDG,Low income,Sub-Saharan Africa,-0.001282771,-160,160
Madagascar,2017,11928927979,124443.7013,24898844.51,124570,272365.3781,31.16883117,753.9035167,0,65087.71611,1903,25344.98904,8973,MDG,Low income,Sub-Saharan Africa,-0.001013877,-126.2986579,126.2986579
Madagascar,2018,12009786623,124272.1428,25581835.72,124443.7013,300911.982,31.16883117,829.7379744,0,62706.8309,1903,25943.79926,8973,MDG,Low income,Sub-Saharan Africa,-0.001378604,-171.5585844,171.5585844
Madagascar,2019,12091193356,124031.3248,26283561.82,124272.1428,332450.5542,31.16883117,913.2005501,0,60413.03761,1903,26556.75719,8973,MDG,Low income,Sub-Saharan Africa,-0.001937827,-240.8179136,240.8179136
Madagascar,2020,12051420375,123598.4295,26464445.97,124031.3248,348929.9488,31.16883117,753.7939119,0,49472.67789,1617.55,23106.56752,7627.05,MDG,Low income,Sub-Saharan Africa,-0.00349021,-432.8953703,432.8953703
Madagascar,2021,12133109317,123124.9913,27467835.51,123598.4295,393617.0986,31.16883117,973.4176843,0,50466.69016,1712.7,25043.81501,8075.7,MDG,Low income,Sub-Saharan Africa,-0.003830455,-473.4382222,473.4382222
Malawi,1991,2203545857,38631.00098,9404500,38960,39504.1728,0,0,0,32000,8.00E+05,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008444533,-328.99902,328.99902
Malawi,1992,1799517082,38301.99951,9600355,38631.00098,39504.1728,0,0,0,32000,8.00E+05,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008516514,-329.00147,329.00147
Malawi,1993,2070636936,37973.00049,9685973,38301.99951,39504.1728,0,0,0,30000,8.00E+05,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008589604,-328.99902,328.99902
Malawi,1994,1181802596,37643.99902,9710331,37973.00049,39504.1728,0,0,0,30000,8.00E+05,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008664089,-329.00147,329.00147
Malawi,1995,1397457932,37315,9745690,37643.99902,39504.1728,0,0,0,30000,8.00E+05,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008739747,-328.99902,328.99902
Malawi,1996,2281034131,36986.00098,9844415,37315,39504.1728,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008816803,-328.99902,328.99902
Malawi,1997,2663234934,36656.99951,10022789,36986.00098,23330.4594,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008895297,-329.00147,329.00147
Malawi,1998,1750584265,36328.00049,10264906,36656.99951,14685.8937,5,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.008975067,-328.99902,328.99902
Malawi,1999,1775921718,35998.99902,10552338,36328.00049,18974.7646,7,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009056416,-329.00147,329.00147
Malawi,2000,1743506531,35670,10854322,35998.99902,17281.042,7,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009139116,-328.99902,328.99902
Malawi,2001,1716502862,35340,11148758,35670,6151.7812,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009251472,-330,330
Malawi,2002,3495748398,35010,11432000,35340,34126.4365,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009337861,-330,330
Malawi,2003,3208837077,34680,11713664,35010,20809.0119,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009425878,-330,330
Malawi,2004,3476094499,34350,12000181,34680,45314.446,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009515571,-330,330
Malawi,2005,3655909664,34020,12301838,34350,13450.5121,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009606987,-330,330
Malawi,2006,3998020177,33690,12625952,34020,58908.7805,79,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009700176,-330,330
Malawi,2007,4432937046,33360,12973699,33690,11492.8255,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009795191,-330,330
Malawi,2008,5321012192,33030,13341806,33360,12400.8311,0,0,0,50000,1200000,15000,4000,MWI,Low income,Sub-Saharan Africa,-0.009892086,-330,330
Malawi,2009,6191127665,32700,13727890,33030,35487.3724,287,0,0,50000,1200000,25000,4000,MWI,Low income,Sub-Saharan Africa,-0.009990917,-330,330
Malawi,2010,6959655571,32370,14128155,32700,14188.9372,0,0,0,110000,1200000,55000,4000,MWI,Low income,Sub-Saharan Africa,-0.010091743,-330,330
Malawi,2011,8004000737,32190,14539612,32370,61098.299,215,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005560704,-180,180
Malawi,2012,6028487929,32010,14962112,32190,30015.723,0,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005591799,-180,180
Malawi,2013,5518880769,31830,15396005,32010,59533.438,0,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005623243,-180,180
Malawi,2014,6047813437,31650,15839269,31830,44030.7876,0,8,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005655042,-180,180
Malawi,2015,6373212641,31470,16289540,31650,47647.7869,33.50649351,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005687204,-180,180
Malawi,2016,5433040160,31290,16745303,31470,67963.0841,0,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005719733,-180,180
Malawi,2017,5075303560,31101.62725,17219751.8,31290,86229.70461,0,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.006020222,-188.3727464,188.3727464
Malawi,2018,4741121999,30906.88081,17707643.28,31101.62725,109405.8937,0,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.006261616,-194.7464468,194.7464468
Malawi,2019,4428944504,30723.63196,18209358.31,30906.88081,138811.2094,0,0,0,130000,1200000,65000,4000,MWI,Low income,Sub-Saharan Africa,-0.005929063,-183.2488434,183.2488434
Malawi,2020,4095949004,30580.42976,18350782.78,30723.63196,167313.8772,0,0,0,110500,1020000,55250,3400,MWI,Low income,Sub-Saharan Africa,-0.004660979,-143.2022034,143.2022034
Malawi,2021,3826252696,30426.30366,19063278.41,30580.42976,216752.3986,0,0,0,117000,1080000,58500,3600,MWI,Low income,Sub-Saharan Africa,-0.005040024,-154.1260999,154.1260999
Malaysia,1991,49143148094,222975,18029824,223760,43378.0875,29198,5655694,701421.0526,39655008,692000,8780000,480000,MYS,Upper middle income,South-eastern Asia,-0.003508223,-785,785
Malaysia,1992,59167550163,222190,18519937,222975,43378.0875,47214,5509082,701411.7647,39860000,708000,8924000,705000,MYS,Upper middle income,South-eastern Asia,-0.003520574,-785,785
Malaysia,1993,66894837030,221405,19002656,222190,43378.0875,28738,5537102,701400,43500000,725000,9300000,1200000,MYS,Upper middle income,South-eastern Asia,-0.003533012,-785,785
Malaysia,1994,74478356958,220620,19484898,221405,43378.0875,51522,5839158,701384.6154,36669000,743000,9310000,2122000,MYS,Upper middle income,South-eastern Asia,-0.003545539,-785,785
Malaysia,1995,88705342903,219835,19977500,220620,43378.0875,85368,6935754,701363.6364,34674000,760000,8758000,2067000,MYS,Upper middle income,South-eastern Asia,-0.003558154,-785,785
Malaysia,1996,1.01E+11,219050,20487607,219835,43378.0875,100150,6862088,701333.3333,33980000,778000,8232000,1800000,MYS,Upper middle income,South-eastern Asia,-0.00357086,-785,785
Malaysia,1997,1.00E+11,218265,21017613,219050,32273.1125,112856,7922977,701723.4043,29961000,795000,8232000,1800000,MYS,Upper middle income,South-eastern Asia,-0.003583657,-785,785
Malaysia,1998,72167498981,217480,21562793,218265,49333.9688,131000,7489970,701831.1688,30938000,812000,7176000,1165000,MYS,Upper middle income,South-eastern Asia,-0.003596545,-785,785
Malaysia,1999,79148421053,216695,22114654,217480,422226.3407,171994,7290179,7.00E+05,21872000,828000,5091000,760000,MYS,Upper middle income,South-eastern Asia,-0.003609527,-785,785
Malaysia,2000,93789736842,215910,22661298,216695,24167.8073,140564,8584640,703000,21838000,847000,5237000,1008000,MYS,Upper middle income,South-eastern Asia,-0.003622603,-785,785
Malaysia,2001,92783947368,214508.0078,23194257,215910,25174.6133,176231,8140720,703000,22830000,847000,5590000,1117000,MYS,Upper middle income,South-eastern Asia,-0.00649341,-1401.9922,1401.9922
Malaysia,2002,1.01E+11,213105.9961,23709119,214508.0078,2938.6773,267802,10002494,703000,18710000,847000,4696000,649000,MYS,Upper middle income,South-eastern Asia,-0.006535941,-1402.0117,1402.0117
Malaysia,2003,1.10E+11,211704.0039,24208391,213105.9961,32230.9978,130901,10448744,703000,17913000,847000,4643000,662000,MYS,Upper middle income,South-eastern Asia,-0.006578849,-1401.9922,1401.9922
Malaysia,2004,1.25E+11,210301.9922,24698819,211704.0039,32127.9601,96697,12079129,703000,21531000,847000,4769000,643000,MYS,Upper middle income,South-eastern Asia,-0.006622509,-1402.0117,1402.0117
Malaysia,2005,1.44E+11,208900,25190652,210301.9922,63693.5187,159211,11793588,703000,23700000,672000,4934000,637000,MYS,Upper middle income,South-eastern Asia,-0.006666566,-1401.9922,1401.9922
Malaysia,2006,1.63E+11,211368.0078,25690611,208900,72146.7751,186406,13192535,703000,23032000,1187000,5173000,670000,MYS,Upper middle income,South-eastern Asia,0.011814303,2468.0078,2468.0078
Malaysia,2007,1.94E+11,213835.9961,26201961,211368.0078,22745.2321,289134,14202672,703000,21660000,582000,5129000,612000,MYS,Upper middle income,South-eastern Asia,0.011676262,2467.9883,2467.9883
Malaysia,2008,2.31E+11,216304.0039,26720370,213835.9961,37069.4039,456962,13011131,703000,23258000,769000,5064000,732000,MYS,Upper middle income,South-eastern Asia,0.011541592,2468.0078,2468.0078
Malaysia,2009,2.02E+11,218771.9922,27236006,216304.0039,18338.2892,115298,14142447,703000,21009000,798000,4466000,1005000,MYS,Upper middle income,South-eastern Asia,0.011409813,2467.9883,2467.9883
Malaysia,2010,2.55E+11,221240,27735040,218771.9922,91105.4272,113389,13924410,703000,18557000,710000,3855000,821000,MYS,Upper middle income,South-eastern Asia,0.011281187,2468.0078,2468.0078
Malaysia,2011,2.98E+11,221381.9922,28208035,221240,55909.9923,150394,14732721,703000,17617000,803000,4301000,798000,MYS,Upper middle income,South-eastern Asia,0.000641802,141.9922,141.9922
Malaysia,2012,3.14E+11,221524.0039,28650955,221381.9922,31511.8914,137193,15783756,703000,15816000,1235000,3991000,832900,MYS,Upper middle income,South-eastern Asia,0.000641478,142.0117,142.0117
Malaysia,2013,3.23E+11,221665.9961,29068159,221524.0039,21334.9237,139294,15608661,703000,15705000,1235000,4003000,415000,MYS,Upper middle income,South-eastern Asia,0.000640979,141.9922,141.9922
Malaysia,2014,3.38E+11,221808.0078,29468872,221665.9961,26581.1815,134991,15244722,703000,14533000,1332000,4738000,776000,MYS,Upper middle income,South-eastern Asia,0.000640656,142.0117,142.0117
Malaysia,2015,3.01E+11,221950,29866559,221808.0078,93161.8586,161701,15143166,703000,15621000,1306000,4443000,818000,MYS,Upper middle income,South-eastern Asia,0.000640158,141.9922,141.9922
Malaysia,2016,3.01E+11,222091.9922,30270962,221950,37764.898,159115,15425393,703000,12537000,1078000,3501000,690000,MYS,Upper middle income,South-eastern Asia,0.000639749,141.9922,141.9922
Malaysia,2017,3.02476E+11,222394.2909,30689025.99,222091.9922,55135.0903,164928.614,15033940.79,703000,11922772.46,1053086.153,3420018.782,699278.0687,MYS,Upper middle income,South-eastern Asia,0.001361142,302.2987384,302.2987384
Malaysia,2018,3.03702E+11,222831.8777,31112863.76,222394.2909,80494.80718,170954.6412,14652422.52,703000,11338637.89,1028748.094,3340910.731,708680.8947,MYS,Upper middle income,South-eastern Asia,0.001967617,437.5867876,437.5867876
Malaysia,2019,3.04933E+11,223254.9051,31542555.03,222831.8777,117518.8786,177200.8424,14280586.09,703000,10783121.92,1004972.517,3263632.518,718210.1556,MYS,Upper middle income,South-eastern Asia,0.001898415,423.0273792,423.0273792
Malaysia,2020,3.03107E+11,223842.6225,31338617.03,223254.9051,162993.7749,183675.2622,10438639.35,597550,8716599.088,834484.4579,2709920.547,618687.4188,MYS,Upper middle income,South-eastern Asia,0.002632495,587.7174214,587.7174214
Malaysia,2021,3.04335E+11,224358.873,32095624.35,223842.6225,242973.5064,190386.239,11937184.32,632700,8777165.456,863151.3967,2802957.558,663889.3248,MYS,Upper middle income,South-eastern Asia,0.00230631,516.2504788,516.2504788
Maldives,1991,244468292.7,10,223158,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1992,284853358.6,10,229751,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1993,322326642.3,10,236265,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1994,355884383.1,10,242605,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1995,398988955,10,248588,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1996,450382328,10,254139,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1997,508223602.4,10,259183,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1998,540096397.6,10,263842,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,1999,589239753.6,10,268455,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2000,624337145.3,10,273527,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2001,870179738.6,10,279398,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2002,897031250,10,286306,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2003,1052121055,10,294186,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2004,1226829563,10,302683,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2005,1163362438,10,311265,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2006,1575200391,10,319608,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2007,1868383461,10,327487,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2008,2271646188,10,335169,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2009,2345294875,10,343452,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2010,2588176055,10,353398,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2011,2774351760,10,365734,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2012,2886170572,10,380495,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2013,3295011382,10,397237,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2014,3697351597,10,415593,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2015,4109424800,10,435015,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2016,4379136462,10,454915,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0,0,0
Maldives,2017,4800539738,10.00645234,475656.1514,10,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0.000645234,0.00645234,0.00645234
Maldives,2018,5262494553,10.03410455,497342.9637,10.00645234,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0.002763438,0.027652211,0.027652211
Maldives,2019,5768903172,10.06226198,520018.553,10.03410455,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,0.002806173,0.028157433,0.028157433
Maldives,2020,6260802939,10.05293231,532853.441,10.06226198,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,-0.000927194,-0.009329669,0.009329669
Maldives,2021,6863278540,10.00330074,562833.2604,10.05293231,0,0,0,0,0,0,0,0,MDV,Upper middle income,Southern Asia,-0.004937025,-0.049631578,0.049631578
Mali,1991,2724131545,66110,8449913,66900,4348.1799,7.75862069,232,0,12800,344000,12800,0,MLI,Low income,Sub-Saharan Africa,-0.01180867,-790,790
Mali,1992,2830673389,65320,8635527,66110,4348.1799,7.777777778,232,0,12800,338000,12800,0,MLI,Low income,Sub-Saharan Africa,-0.011949781,-790,790
